year,equity,equity_prev,return_pct
2018,885.4626575559513,1000.0,-11.453734244404867
2019,974.8658687765706,885.4626575559513,10.096779402012213
2020,1154.3003913458551,974.8658687765706,18.406072908724337
2021,1512.3515388764204,1154.3003913458551,31.018888169404146
2022,1433.7018045342588,1512.3515388764204,-5.200492896022924
2023,1516.8426374893363,1433.7018045342588,5.799032455154496
2024,1432.2687917421808,1516.8426374893363,-5.575650608499593
2025,1513.8004009320518,1432.2687917421808,5.6924796281218715
2026,1467.222681076747,1513.8004009320518,-3.076873267217184
