date,close
2017-11-23,458.98
2017-11-24,459.12
2017-11-27,459.64
2017-11-28,460.09
2017-11-29,460.5
2017-11-30,460.31
2017-12-01,460.8
2017-12-04,460.74
2017-12-05,461.31
2017-12-06,461.44
2017-12-07,461.81
2017-12-08,462.03
2017-12-11,462.38
2017-12-12,462.64
2017-12-13,462.46
2017-12-14,462.7
2017-12-15,463.72
2017-12-18,464.19
2017-12-19,464.48
2017-12-20,465.15
2017-12-21,465.33
2017-12-22,465.38
2017-12-25,465.93
2017-12-26,465.93
2017-12-27,466.04
2017-12-28,466.24
2017-12-29,466.49
2018-01-03,467.85
2018-01-04,468.4
2018-01-05,468.64
2018-01-09,469.35
2018-01-10,470.29
2018-01-11,469.43
2018-01-12,470.03
2018-01-15,471.1
2018-01-16,470.86
2018-01-17,470.23
2018-01-18,470.66
2018-01-19,470.96
2018-01-22,471.34
2018-01-23,471.25
2018-01-24,471.84
2018-01-25,472.24
2018-01-26,471.68
2018-01-29,471.5
2018-01-30,473.12
2018-01-31,474.72
2018-02-01,475.21
2018-02-02,475.75
2018-02-05,476.19
2018-02-06,475.84
2018-02-07,477.72
2018-02-08,477.33
2018-02-09,477.82
2018-02-12,478.24
2018-02-13,478.26
2018-02-14,478.58
2018-02-15,479.19
2018-02-16,480.57
2018-02-19,481.05
2018-02-20,480.68
2018-02-21,481.33
2018-02-22,481.38
2018-02-26,483.28
2018-02-27,482.48
2018-02-28,482.41
2018-03-01,482.14
2018-03-02,481.75
2018-03-05,482.05
2018-03-06,482.64
2018-03-07,483.02
2018-03-09,483.69
2018-03-12,483.5
2018-03-13,483.56
2018-03-14,483.47
2018-03-15,482.74
2018-03-16,482.69
2018-03-19,483.0
2018-03-20,483.83
2018-03-21,484.91
2018-03-22,485.83
2018-03-23,486.22
2018-03-26,486.1
2018-03-27,485.61
2018-03-28,485.44
2018-03-29,485.64
2018-03-30,486.04
2018-04-02,486.42
2018-04-03,486.02
2018-04-04,486.23
2018-04-05,486.46
2018-04-06,486.17
2018-04-09,482.78
2018-04-10,476.09
2018-04-11,474.62
2018-04-12,479.11
2018-04-13,478.04
2018-04-16,477.21
2018-04-17,479.11
2018-04-18,479.59
2018-04-19,480.96
2018-04-20,481.08
2018-04-23,481.18
2018-04-24,482.12
2018-04-25,481.87
2018-04-26,481.26
2018-04-27,482.16
2018-04-28,482.64
2018-04-30,482.82
2018-05-02,482.93
2018-05-03,482.08
2018-05-04,481.95
2018-05-07,482.27
2018-05-08,482.05
2018-05-10,482.32
2018-05-11,482.88
2018-05-14,482.71
2018-05-15,482.59
2018-05-16,482.06
2018-05-17,482.41
2018-05-18,482.37
2018-05-21,482.26
2018-05-22,482.8
2018-05-23,483.3
2018-05-24,484.04
2018-05-25,483.85
2018-05-28,483.95
2018-05-29,483.61
2018-05-30,483.79
2018-05-31,483.72
2018-06-01,484.06
2018-06-04,484.67
2018-06-05,484.06
2018-06-06,483.9
2018-06-07,482.96
2018-06-08,481.41
2018-06-09,481.62
2018-06-11,481.97
2018-06-13,481.03
2018-06-14,481.33
2018-06-15,479.98
2018-06-18,475.68
2018-06-19,472.98
2018-06-20,476.77
2018-06-21,477.21
2018-06-22,477.86
2018-06-25,478.3
2018-06-26,477.55
2018-06-27,475.97
2018-06-28,476.33
2018-06-29,477.91
2018-07-02,478.36
2018-07-03,478.14
2018-07-04,478.18
2018-07-05,478.65
2018-07-06,478.95
2018-07-09,480.1
2018-07-10,480.79
2018-07-11,481.23
2018-07-12,482.0
2018-07-13,482.33
2018-07-16,482.51
2018-07-17,480.97
2018-07-18,479.92
2018-07-19,479.21
2018-07-20,479.49
2018-07-23,479.7
2018-07-24,479.7
2018-07-25,478.86
2018-07-26,479.24
2018-07-27,478.8
2018-07-30,479.45
2018-07-31,480.09
2018-08-01,480.03
2018-08-02,478.33
2018-08-03,477.36
2018-08-06,477.17
2018-08-07,476.89
2018-08-08,474.12
2018-08-09,470.74
2018-08-10,469.12
2018-08-13,467.47
2018-08-14,467.36
2018-08-15,466.06
2018-08-16,464.78
2018-08-17,462.98
2018-08-20,462.21
2018-08-21,463.32
2018-08-22,464.37
2018-08-23,462.88
2018-08-24,463.38
2018-08-27,463.64
2018-08-28,463.83
2018-08-29,463.42
2018-08-30,463.07
2018-08-31,463.92
2018-09-03,464.58
2018-09-04,462.88
2018-09-05,460.24
2018-09-06,457.39
2018-09-07,454.56
2018-09-10,452.84
2018-09-11,457.03
2018-09-12,461.22
2018-09-13,463.19
2018-09-14,462.11
2018-09-17,460.96
2018-09-18,462.65
2018-09-19,464.79
2018-09-20,465.86
2018-09-21,466.23
2018-09-24,467.66
2018-09-25,467.56
2018-09-26,467.64
2018-09-27,468.54
2018-09-28,470.13
2018-10-01,470.83
2018-10-02,471.43
2018-10-03,470.42
2018-10-04,467.81
2018-10-05,466.6
2018-10-08,464.55
2018-10-09,464.34
2018-10-10,465.26
2018-10-11,464.39
2018-10-12,465.75
2018-10-15,467.17
2018-10-16,469.69
2018-10-17,469.88
2018-10-18,469.37
2018-10-19,469.36
2018-10-22,471.4
2018-10-23,471.11
2018-10-24,470.46
2018-10-25,469.87
2018-10-26,469.76
2018-10-29,470.85
2018-10-30,470.5
2018-10-31,470.59
2018-11-01,470.53
2018-11-02,470.84
2018-11-06,470.92
2018-11-07,470.46
2018-11-08,468.53
2018-11-09,466.21
2018-11-12,464.95
2018-11-13,464.13
2018-11-14,467.39
2018-11-15,470.74
2018-11-16,471.25
2018-11-19,471.42
2018-11-20,470.67
2018-11-21,470.69
2018-11-22,471.07
2018-11-23,470.04
2018-11-26,467.73
2018-11-27,469.58
2018-11-28,469.74
2018-11-29,471.91
2018-11-30,472.3
2018-12-03,474.12
2018-12-04,473.91
2018-12-05,472.6
2018-12-06,472.19
2018-12-07,472.98
2018-12-10,473.77
2018-12-11,473.34
2018-12-12,473.49
2018-12-13,473.55
2018-12-14,473.19
2018-12-17,473.14
2018-12-18,472.51
2018-12-19,472.05
2018-12-20,473.84
2018-12-21,473.41
2018-12-24,474.37
2018-12-25,473.68
2018-12-26,474.22
2018-12-27,475.42
2018-12-28,475.83
2018-12-29,476.39
2019-01-03,477.22
2019-01-04,477.72
2019-01-08,478.35
2019-01-09,480.81
2019-01-10,481.85
2019-01-11,483.36
2019-01-14,483.2
2019-01-15,484.49
2019-01-16,485.86
2019-01-17,485.28
2019-01-18,485.66
2019-01-21,486.16
2019-01-22,485.63
2019-01-23,485.64
2019-01-24,486.36
2019-01-25,486.34
2019-01-28,486.2
2019-01-29,485.67
2019-01-30,486.47
2019-01-31,489.52
2019-02-01,489.52
2019-02-04,489.57
2019-02-05,490.15
2019-02-06,490.49
2019-02-07,489.59
2019-02-08,489.6
2019-02-11,489.97
2019-02-12,489.37
2019-02-13,488.78
2019-02-14,485.28
2019-02-15,487.42
2019-02-18,488.15
2019-02-19,487.65
2019-02-20,487.46
2019-02-21,488.1
2019-02-22,488.33
2019-02-25,489.58
2019-02-26,489.09
2019-02-27,488.67
2019-02-28,489.04
2019-03-01,489.82
2019-03-04,490.11
2019-03-05,489.82
2019-03-06,489.5
2019-03-07,489.85
2019-03-11,490.48
2019-03-12,490.71
2019-03-13,491.01
2019-03-14,491.14
2019-03-15,491.34
2019-03-18,493.32
2019-03-19,494.44
2019-03-20,493.86
2019-03-21,496.33
2019-03-22,495.46
2019-03-25,496.21
2019-03-26,496.29
2019-03-27,495.41
2019-03-28,493.93
2019-03-29,493.96
2019-04-01,493.18
2019-04-02,493.14
2019-04-03,493.29
2019-04-04,493.15
2019-04-05,494.11
2019-04-08,494.9
2019-04-09,495.99
2019-04-10,496.48
2019-04-11,497.37
2019-04-12,497.67
2019-04-15,497.43
2019-04-16,497.18
2019-04-17,497.63
2019-04-18,497.09
2019-04-19,497.34
2019-04-22,497.7
2019-04-23,497.24
2019-04-24,497.34
2019-04-25,496.98
2019-04-26,497.51
2019-04-29,499.12
2019-04-30,500.28
2019-05-02,500.92
2019-05-03,500.83
2019-05-06,500.53
2019-05-07,500.8
2019-05-08,501.2
2019-05-10,501.25
2019-05-13,501.33
2019-05-14,501.52
2019-05-15,502.2
2019-05-16,503.48
2019-05-17,504.4
2019-05-20,505.72
2019-05-21,506.33
2019-05-22,508.64
2019-05-23,508.04
2019-05-24,508.21
2019-05-27,508.53
2019-05-28,508.48
2019-05-29,507.94
2019-05-30,509.12
2019-05-31,509.3
2019-06-03,509.24
2019-06-04,510.17
2019-06-05,511.78
2019-06-06,513.07
2019-06-07,513.98
2019-06-10,515.08
2019-06-11,515.53
2019-06-13,514.13
2019-06-14,514.99
2019-06-17,516.16
2019-06-18,516.69
2019-06-19,519.23
2019-06-20,522.01
2019-06-21,520.61
2019-06-24,521.4
2019-06-25,521.67
2019-06-26,520.87
2019-06-27,520.83
2019-06-28,521.56
2019-07-01,522.83
2019-07-02,522.85
2019-07-03,522.78
2019-07-04,523.68
2019-07-05,523.99
2019-07-08,523.9
2019-07-09,524.47
2019-07-10,525.1
2019-07-11,525.76
2019-07-12,524.84
2019-07-15,524.95
2019-07-16,524.95
2019-07-17,525.08
2019-07-18,524.82
2019-07-19,525.37
2019-07-22,527.03
2019-07-23,527.78
2019-07-24,528.7
2019-07-25,529.9
2019-07-26,529.16
2019-07-29,528.41
2019-07-30,528.36
2019-07-31,528.6
2019-08-01,528.43
2019-08-02,526.23
2019-08-05,527.68
2019-08-06,528.94
2019-08-07,529.33
2019-08-08,529.93
2019-08-09,529.8
2019-08-12,529.37
2019-08-13,529.34
2019-08-14,529.49
2019-08-15,529.29
2019-08-16,529.94
2019-08-19,529.85
2019-08-20,530.62
2019-08-21,532.74
2019-08-22,533.34
2019-08-23,533.36
2019-08-26,533.53
2019-08-27,533.38
2019-08-28,534.14
2019-08-29,534.95
2019-08-30,536.42
2019-09-02,537.86
2019-09-03,537.52
2019-09-04,539.7
2019-09-05,539.55
2019-09-06,539.9
2019-09-09,539.68
2019-09-10,539.4
2019-09-11,539.55
2019-09-12,540.58
2019-09-13,540.94
2019-09-16,540.94
2019-09-17,539.95
2019-09-18,540.17
2019-09-19,540.96
2019-09-20,541.18
2019-09-23,541.26
2019-09-24,541.4
2019-09-25,541.33
2019-09-26,541.8
2019-09-27,541.8
2019-09-30,542.01
2019-10-01,542.0
2019-10-02,542.06
2019-10-03,542.27
2019-10-04,543.4
2019-10-07,546.11
2019-10-08,546.83
2019-10-09,547.38
2019-10-10,550.1
