symbol,date,open,high,low,close,volume
DIA,2019-08-07,257.13,260.69,254.36,260.24,5089469
DIA,2019-08-08,261.46,264.13,260.58,264.13,3637099
DIA,2019-08-09,263.44,264.44,261.25,263.18,3773003
DIA,2019-08-12,261.42,262.17,258.56,259.4,2903000
DIA,2019-08-13,259.07,264.63,258.63,263.17,4332355
DIA,2019-08-14,259.18,259.73,255.06,255.08,6147957
DIA,2019-08-15,256.24,256.95,253.93,256.36,4038455
DIA,2019-08-16,257.39,259.25,256.87,258.88,2748371
DIA,2019-08-19,262.04,262.25,260.82,261.34,2033201
DIA,2019-08-20,261.01,261.56,259.47,259.69,1981083
DIA,2019-08-21,261.83,262.66,261.49,262.03,2163005
DIA,2019-08-22,262.71,263.82,260.95,262.56,2329657
DIA,2019-08-23,261.27,263.19,255.04,256.29,6296172
DIA,2019-08-26,259.0,259.42,257.18,259.1,3146630
DIA,2019-08-27,260.51,260.56,257.24,257.8,3081241
DIA,2019-08-28,257.02,260.46,256.34,260.39,2740814
DIA,2019-08-29,262.94,264.24,262.0,263.9,3742555
DIA,2019-08-30,265.27,265.4,263.17,264.13,2427937
DIA,2019-09-03,262.07,262.2,260.03,261.42,3082536
DIA,2019-09-04,263.58,263.95,262.77,263.93,1963128
DIA,2019-09-05,266.73,268.71,266.7,267.68,3614691
DIA,2019-09-06,268.07,268.94,267.41,268.32,2470077
DIA,2019-09-09,268.85,269.4,268.03,268.8,2242562
DIA,2019-09-10,268.48,269.42,267.55,269.39,2653532
DIA,2019-09-11,269.72,271.74,269.22,271.69,1878027
DIA,2019-09-12,272.62,273.44,271.46,272.32,3267335
DIA,2019-09-13,273.02,273.28,272.46,272.6,2182272
DIA,2019-09-16,271.6,272.21,270.8,271.17,4071629
DIA,2019-09-17,270.59,271.58,270.37,271.56,1760776
DIA,2019-09-18,271.24,272.13,269.48,271.97,3054621
DIA,2019-09-19,272.47,273.2,271.13,271.42,3267116
DIA,2019-09-20,271.39,271.76,269.09,269.25,4079868
DIA,2019-09-23,268.25,269.97,268.07,269.36,1899355
DIA,2019-09-24,270.42,270.61,266.88,267.97,3740470
DIA,2019-09-25,268.4,270.13,267.42,269.58,3407211
DIA,2019-09-26,270.01,270.01,267.9,268.88,2405133
DIA,2019-09-27,269.58,269.97,267.0,267.99,3170972
DIA,2019-09-30,268.51,269.83,268.51,269.18,2130347
DIA,2019-10-01,269.76,270.29,265.45,265.5,3565520
